ax,ay,az
0.77,-7.85,-0.31
1.16,-7.46,-0.47
1.17,-7.3,-0.29
1.14,-7.38,-0.03
0.28,-8.07,0.44
0.01,-8.5,0.83
-0.13,-8.98,1.02
-0.04,-10.56,0.62
0.36,-11.64,0.49
0.51,-13.31,0.26
0.27,-15.09,-0.09
-0.62,-19.12,-1.26
-1.06,-22.6,-1.9
-1.12,-26.19,-2.87
-1.61,-32.57,-6.59
-0.43,-33.43,-8.16
0.07,-34.59,-8.78
-4.06,-36.62,-9.73
-7.81,-37.42,-9.19
-14.07,-39.05,-9.23
-22.04,-38.33,-8.94
-32.87,-27.5,-7.79
-35.31,-21.22,-10.16
-34.1,-14.19,-13.25
-24.7,-4.07,-15.41
-23.34,-0.97,-17.31
-25.03,2.58,-16.65
-34.46,11.05,-4.47
-34.04,14.51,7.33
-33.48,17.32,5.96
-32.3,20.61,-0.24
-21.92,20.78,-2.45
-24,15.13,-1.71
-21.12,12.33,0.48
-16.27,7.7,2.06
,,
2.44,-2.72,0.45
1.25,-1.82,1.11
0.68,-1.46,1.51
0.12,-1.41,1.82
0.03,-1.56,2.15
0.56,-2.5,2.33
0.84,-3.09,2.29
1.03,-3.57,2.28
1.19,-4.76,1.99
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
0.84,-7.62,0.86
0.69,-8.79,0.65
1.54,-10.18,0.77
2.18,-12.87,0.41
2.18,-12.87,0.41
4.93,-22.6,-1
4.95,-25.81,-1.48
4.58,-28.42,-1.81
1.49,-32.66,-0.55
-1.31,-33.3,0.91
-3.14,-33.93,2.5
-8.28,-37.15,8.98
-12.95,-41.91,9.27
-17.63,-46.54,6.97
-24.86,-47.58,-1.26
-27.83,-44.32,-6.52
-30.11,-37.09,-14.35
-30.54,-28.76,-22.01
-31.97,-13.16,-28.12
-31.97,-13.16,-28.12
-33.95,-3.33,-29.67
-35.43,27.35,0.87
-34.18,32.73,-14.33
-23.21,30.85,-6.26
-23.21,30.85,-6.26
-30.36,11.87,-8.12
-24.31,13.22,-1.16
-24.44,13.53,-0.22
-21.12,12.18,0.37
-21.12,12.18,0.37
-19.51,11.48,0.31
-14.8,10.92,0.21
-12.54,10.24,0.12
,,
1.25,-1.82,1.11
0.68,-1.46,1.51
0.12,-1.41,1.82
0.03,-1.56,2.15
0.56,-2.5,2.33
0.84,-3.09,2.29
1.03,-3.57,2.28
1.19,-4.76,1.99
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
2.83,-6.23,-0.16
3.3,-5.97,-0.39
3.12,-5.85,-0.49
3.07,-5.84,-0.54
2.74,-6.02,-0.35
2.1,-6.35,-0.62
1.74,-6.51,-0.83
1.37,-6.46,-0.95
2.3,-6.73,-0.57
1.99,-7.12,-0.67
1.95,-7.34,-0.7
2.53,-7.88,-0.61
2.14,-8.28,-0.74
1.8,-8.58,-0.7
1.72,-8.85,-0.43
1.48,-9.04,-0.29
1.23,-9.27,-0.08
0.93,-9.35,0.1
0.73,-9.98,0.29
0.75,-10.41,0.4
0.87,-10.95,0.51
0.87,-12.66,0.37
0.89,-13.48,0.37
1.1,-14.51,0.07
1.5,-18.24,-0.8
1.52,-19.66,-1.1
1.63,-20.89,-1.43
1.63,-22.04,-2.18
0.77,-23.96,-4.67
-0.13,-24.82,-5.63
-1.24,-25.52,-5.5
-6.73,-26.32,-4.39
-10.7,-24.6,-2.94
,,
0.84,-3.09,2.29
1.03,-3.57,2.28
1.19,-4.76,1.99
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
2.78,-5.97,-1.06
2.86,-6.14,-0.95
2.76,-6.12,-0.77
2.54,-6.42,-0.79
2.11,-6.47,-1
2.07,-6.49,-1.39
2.78,-6.36,-1.65
2.49,-6.13,-2.01
2.42,-5.7,-2.63
2.82,-5.3,-3.06
2.7,-5.6,-3.37
2.75,-6.38,-3.42
2.54,-7.32,-2.79
1.95,-10.96,-0.86
1.69,-13.22,0.44
1.72,-15.49,2.03
-0.54,-17.12,4.4
-2.21,-16.8,5.37
-3.44,-17.14,6.91
-5.83,-20.09,9.91
-6.8,-22.89,10.78
-8.38,-24.99,11.44
-10.61,-26.25,11.46
-14.12,-25.25,9.93
-15.11,-24.96,9.1
-15.92,-24.96,8.13
-17.76,-23.99,3.88
-18.81,-23.02,1.58
-20.56,-20.4,-1
-25.72,-9.44,-7.83
-26.35,-2.98,-10.07
-26.14,3.91,-11.51
-24.71,9.72,-13.89
,,
1.03,-3.57,2.28
1.19,-4.76,1.99
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
1.3,-9.71,2.7
0.45,-10.82,3.61
0,-12.3,4.52
-0.36,-12.89,4.86
-0.36,-12.89,4.86
-0.7,-13.45,5.09
-1.98,-15.01,5.48
-2.52,-16,5.84
-3.96,-17.99,6.39
-3.96,-17.99,6.39
-5.22,-18.66,6.67
-7.33,-19.85,6.9
-10.37,-19.67,6.45
-11.58,-19.14,6.22
-11.58,-19.14,6.22
-13.19,-17.21,5.75
-17.59,-9.41,0.62
-19.2,-4.92,-0.85
-22.69,5.11,-5.91
-22.69,5.11,-5.91
-22.07,9.73,-7.05
-20.62,13.96,-7.27
-16.28,14.32,-6.52
-13.4,9.6,-4.56
-13.4,9.6,-4.56
-9.93,3.46,-1.52
-12.86,-4.29,5.29
-19.21,-4.72,8.16
-20.43,-0.03,8.1
-20.43,-0.03,8.1
-19.83,2.03,8.28
-18.39,4.36,9.04
-18.39,4.36,9.04
,,
1.19,-4.76,1.99
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
-1.31,-15.71,3.52
-3.21,-16,4.27
-6.64,-15.51,5.4
-8.21,-15.22,6.17
-9.34,-15.46,6.69
-10.46,-16.31,6.89
-11.17,-16.95,6.69
-11.9,-17,6.22
-14.52,-14.18,4.68
-15.62,-11.98,3.93
-16.79,-8.84,3.25
-17.7,-5.57,2.1
-20.29,2.21,-0.21
-20.91,6.03,-1.39
-21.5,8.98,-2.9
-24.08,12.2,-6.48
-22.45,13.46,-6.74
-19.26,16.43,-4.06
-11.44,13.15,2.04
-11.05,7.15,2.69
-13.48,1.18,3.73
-15.67,-3.26,5.92
-17.88,-4.33,8.7
-16.06,-1.66,9.21
-16.36,0.2,8.83
-14.96,4.27,8.02
-13.9,5.64,7.93
-12.21,6.01,7.8
-8.63,5.01,7.04
-6.78,3.88,6.71
-4.79,2.37,6.5
-3.27,0.84,6.11
-0.57,-1.23,5.51
,,
1.26,-5.14,2.03
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
2.17,-22.6,2.46
-1.6,-23.01,3.44
-3.56,-22.23,4.41
-5.22,-22.21,5.28
-8.47,-24.35,5.36
-10.2,-24.8,5.24
-11.95,-24.31,4.73
-16.36,-19.95,2.49
-18.09,-16.4,0.77
-19.65,-12.38,-1.11
-23.86,-2.47,-3.03
-25.53,4.37,-3.24
-26.24,9.42,-4.66
-25.06,13.28,-5.44
-21.19,15.28,-3.34
-19.69,13.1,-2.08
-19.25,12.41,1.15
-14.79,7.85,5.82
-14.87,3.16,5.91
-13.74,-0.05,7.16
-11.83,-2.8,9.2
-14.81,-1.94,8.95
-15.51,1.34,9.22
-14.76,4.45,9.77
-13.47,8.09,8.96
-12.23,8.1,8.66
-10.65,7.31,8.13
-7.04,4.35,6.69
-5.26,3.17,5.91
-3.95,2.27,5.31
-2.14,0.89,4.68
-1.58,0.62,4.45
-1.35,0.49,4.22
,,
0.93,-5.29,2.14
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.69,-8.96,-0.65
3.65,-9.32,-0.63
3.62,-9.59,-0.49
3.32,-9.65,-0.42
2.64,-9.78,-0.59
2.31,-9.81,-0.32
2.04,-10,-0.02
2.35,-12.13,0.09
2.92,-14.41,0.03
3.43,-17.09,0.1
3.85,-22.8,0.5
3.41,-24.64,1.43
2.22,-25.23,2.34
0.07,-24.96,3.06
-4.37,-23.33,4.95
-6.91,-22.78,5.8
-9.5,-22.61,6.4
-13.74,-22.3,5.89
-15.27,-21.84,5.23
-16.05,-22.02,4.22
-17.3,-20.83,0.33
-18.88,-17.78,-1.81
-20.63,-14.16,-3.91
-22.49,-9.51,-5.89
-27.61,5.99,-10.78
-27.9,12.43,-13.5
-25.82,16.33,-14.88
-24.66,17.11,-12.13
-25.16,18.45,-8.17
-24.67,19.24,-3.04
-21.14,9.64,2.57
-21.34,3.97,3.97
-22.87,0.64,6.02
,,
0.4,-5.23,2.34
0.17,-5.36,2.31
0.04,-5.52,2.23
0.16,-5.81,1.99
0.69,-6.91,1.12
0.95,-7.3,0.92
2.62,-6.37,-0.19
1.6,-4.51,-0.1
1.62,-4.91,-0.37
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.31,-5.71,-0.56
3.28,-5.74,-0.54
3.18,-5.82,-0.58
3.21,-5.93,-0.61
3.35,-5.92,-0.6
3.31,-6.25,-0.66
3.71,-6.65,-0.62
4.28,-7.47,-0.88
4.54,-7.86,-0.76
4.67,-8.36,-0.71
5.1,-9.08,-0.73
5.17,-9.63,-0.72
5.38,-10.32,-0.67
5.61,-11.46,-0.79
6.93,-14.31,-1.93
7.39,-15.71,-2.3
7.7,-17.24,-2.39
9.08,-22.18,-3.25
9.32,-25.62,-3.2
8.29,-29.43,-2.76
3.73,-37.31,-0.64
-2.07,-37.9,-2.3
-11.29,-31.19,-3.58
-18.35,-20.23,0.16
-27.7,-6.4,8.14
-31.69,-4.24,8.81
-34.45,-4.84,6.53
-26.39,-3.33,-3.04
-23.5,1.59,-7.72
-23.56,7.83,-13.55
-28.31,24.27,-18.76
-30.05,29.81,-18.14
-29.22,33.81,-19.14
-25.42,34.74,-15.93
,,
1.82,-5,-0.56
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.31,-5.71,-0.56
2.03,-3.22,0.55
1.74,-3.36,0.6
1.74,-3.36,0.6
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
2.74,-6.66,0.34
2.38,-6.72,0.38
2.3,-6.97,0.4
2.3,-6.97,0.4
2.24,-7.39,0.45
2.87,-9.49,0.4
2.87,-9.89,0.53
2.5,-9.84,0.58
2.5,-9.84,0.58
2.16,-10.05,0.74
0.92,-11.5,0.77
0.6,-12,1.16
0.12,-13.23,1.36
0.12,-13.23,1.36
-0.33,-15.85,1.53
-1.74,-25.2,3.29
-2.55,-28.41,4.47
-5.78,-33.98,3.79
-5.78,-33.98,3.79
-8.34,-32.48,3.32
-14.75,-25.78,3.74
-15.78,-24.99,3.77
-16.63,-25.39,3.73
-16.63,-25.39,3.73
-17.15,-26.38,3.23
-19.09,-27.47,0.47
-20.26,-26.37,-1.34
-30.41,-8.34,-9.76
-30.41,-8.34,-9.76
-32.92,1.37,-13.18
-28.91,19.75,-19.49
-26.89,24.07,-19.52
-23.52,24.06,-15.46
,,
1.97,-5.3,-0.77
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.31,-5.71,-0.56
2.03,-3.22,0.55
1.74,-3.36,0.6
1.74,-3.36,0.6
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
4.29,-7.31,0.5
4.46,-7.53,0.6
4.59,-7.59,0.76
4.39,-7.71,0.86
4.06,-7.43,1.08
3.77,-7.29,1.43
3.1,-7.17,1.75
2.62,-7.63,2.14
2.22,-7.99,2.54
1.64,-8.25,2.78
0.79,-8.65,3.39
0.13,-9.34,4.19
-0.23,-9.94,4.78
-0.7,-12.95,5.79
-0.63,-15.05,6.25
-0.38,-16.76,6.56
-0.11,-18.29,6.57
-0.36,-19.78,5.85
-0.49,-20.34,5.23
-0.66,-21.2,4.48
-0.89,-22.48,2.43
-1.18,-23,1.79
-1.69,-23.7,1.16
-4.27,-24.35,0.59
-6.01,-24.15,0.87
-7.53,-23.55,1.22
-9.16,-22.57,1.34
-12.31,-20.36,0.64
-12.96,-19.01,0
-13.85,-17.46,-0.84
-18.15,-12.93,-5.9
-19.49,-8.59,-9.03
-20.67,-3.49,-12.08
,,
2.64,-5.75,-1
1.59,-9.45,2.17
0.34,-15.4,2.72
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.31,-5.71,-0.56
2.03,-3.22,0.55
1.74,-3.36,0.6
1.74,-3.36,0.6
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
3.72,-5.14,0.48
3.48,-4.72,0.8
3.37,-4.86,1.37
3.07,-5.19,1.7
2.8,-5.58,2.02
2.44,-6.02,2.31
2.18,-7.14,2.76
1.88,-7.3,3.24
1.88,-7.76,3.6
2.17,-10.57,4.04
2.08,-11.98,4.16
2.06,-13.05,4.32
1.97,-15.89,4.83
1.56,-17.15,5.09
0.85,-17.6,5.6
0.01,-17.38,6.02
-1.98,-17.87,6.07
-2.67,-18.68,5.67
-3.27,-20.14,5.21
-5.37,-22.01,5.34
-6.63,-22.4,5.91
-7.69,-22.95,6.25
-10.2,-22.75,5.45
-11.24,-21.98,4.65
-11.95,-20.92,3.68
-12.35,-19.86,2.23
-13.52,-16.62,-1.95
-14.28,-14.25,-3.79
-15.35,-11.51,-5.32
-18.54,-3.82,-9.61
-19.2,0.87,-12.53
-19.92,6.07,-14.42
-19.93,14.07,-10.13
,,
3.23,-21.49,2.24
3.24,-8.33,-0.46
3.31,-5.71,-0.56
2.03,-3.22,0.55
1.74,-3.36,0.6
1.74,-3.36,0.6
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
2.21,-4.91,2.11
2.23,-5.06,2.07
2.44,-5.12,2.11
2.1,-4.87,1.96
1.9,-4.9,2.03
1.9,-4.9,2.03
1.88,-5,2.06
2.27,-6.47,2.03
2.27,-7.05,2
2.28,-7.61,1.95
2.28,-7.61,1.95
2.17,-7.68,2.05
1.97,-7.55,2.09
1.73,-7.55,2.05
1.32,-7.77,2.26
1.32,-7.77,2.26
1.09,-7.85,2.58
1.01,-9.25,2.21
1.28,-10.35,1.79
1.71,-11.18,1.38
2.93,-13.07,0.59
3.51,-14.85,0.51
3.68,-17.24,0.27
3.42,-19.85,0.22
3.12,-28.1,1.21
2.06,-33.74,3.23
0.27,-40.78,6.29
-7.11,-46.05,6.98
-11.79,-45.65,6.5
-17.21,-45.14,6.62
-26.41,-40.36,5.07
-29.37,-37.98,2.76
-31.93,-34.95,0.08
,,
1.74,-3.36,0.6
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
-1.28,-4.07,0.63
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.96,-9.72,-0.59
-0.72,-11.04,-0.61
0.49,-11.88,-1.03
0.77,-11.7,-1.12
0.78,-11.15,-0.92
1.7,-10.26,-0.46
2.01,-10.08,-0.19
2.37,-10.48,0.14
3.28,-11.18,0.35
5.57,-14.26,0.73
6.64,-16.37,0.46
7.07,-18.21,0.01
6.54,-23.3,0.01
6.2,-25.89,0.78
4.61,-29.52,1.65
0.98,-37.59,3.69
-2.86,-39.1,4.67
-6.14,-38.22,4.07
-6.45,-36.75,5.25
-8.07,-34.66,4.84
-9.44,-34.8,4.7
-12.52,-36.06,3.89
-22.4,-36.35,-1.08
-27.39,-33.07,-4.1
-31.64,-26.48,-7.55
-37.77,-6.16,-14.24
-38.89,-0.21,-16.98
-36.03,3.7,-20.59
-30.46,8.05,-25.43
-25.22,6.67,-20.39
-28.29,10.67,-18.81
-35,10.48,-5.17
-35.46,15.99,3.72
,,
1.53,-3.52,0.69
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
-1.28,-4.07,0.63
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-0.31,-8.22,3.57
-0.7,-8.3,4.05
-0.95,-8.62,4.4
-1.15,-9.1,4.59
-1.12,-11.06,4.84
-1.27,-12.07,4.91
-1.61,-12.98,5.08
-2,-13.68,5.25
-2.89,-14.85,5.38
-3.11,-15.88,5.57
-3.2,-16.99,5.73
-4.38,-19.49,6.18
-5.81,-20.66,7.09
-7.74,-21.72,7.95
-13.05,-22.33,8.53
-15.47,-20.86,8.31
-17.44,-19.03,8.1
-19.05,-17.19,7.59
-21.85,-14.15,3.77
-22.36,-12.28,0.87
-22.3,-10.14,-2.68
-21.43,-3.53,-8.61
-19.58,-0.35,-11.18
-17.91,2.18,-14.49
-17.91,2.18,-14.49
-17.7,5.96,-11.81
-19.1,8.31,-5.5
-20.87,8.2,0.33
-26.38,2.28,2.69
-26.51,5.97,-2.12
-27.38,8.43,-1.86
-28.71,9.91,-0.22
-25.74,10.5,1.17
,,
1.79,-4.74,0.43
2.21,-5.09,0.44
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
-1.28,-4.07,0.63
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-1.96,-5.47,3.48
-1.82,-5.49,3.7
-1.49,-5.91,3.51
-1.04,-6.72,3.12
0.57,-8.5,2.82
1.24,-9.23,2.76
1.57,-9.88,2.79
1.73,-10.13,2.91
2.09,-10.41,3.17
2.21,-10.53,3.22
2.11,-10.66,3.32
2.07,-10.97,3.58
1.97,-11.4,3.61
1.97,-12.09,3.57
2.56,-14.22,2.88
2.65,-15.53,2.52
2.58,-16.71,2.06
2.42,-17.61,1.8
2.07,-20.14,1.53
1.25,-20.85,2.13
-0.35,-21.29,3.08
-5.68,-21.26,5.21
-8.63,-20.57,5.93
-11.63,-19.38,6.44
-17.16,-14.13,7.48
-19.83,-11.18,7.27
-22.23,-8.7,5.87
-24.03,-6.75,3.48
-25.35,-1.98,-2.47
-23.44,0.96,-4.92
-20.03,2.9,-7.67
-16.71,6.32,-12.57
-15.62,7.92,-14.4
,,
2.68,-5.75,0.36
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
-1.28,-4.07,0.63
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-2.16,-4.26,2.35
-3.01,-3.23,2.79
-3.35,-2.16,3.21
-3.4,-0.99,3.63
-2.98,-1.12,3.03
-3.38,-1.49,2.97
-3.91,-2.39,2.97
-3.83,-4.35,4.1
-3.44,-4.59,4.82
-3.13,-4.87,5.18
-3.2,-4.99,5.49
-2.84,-5.45,6.12
-2.2,-6.67,6.59
-1.66,-8.03,7.21
0.39,-13.23,7.83
0.66,-15.42,8.31
-0.08,-16.2,8.48
-3.46,-14.71,8.55
-5.16,-13.14,8.44
-6.73,-11.86,8.2
-7.79,-11.49,7.56
-8.92,-12.9,6
-9.69,-13.88,5.3
-10.65,-14.88,4.55
-13.32,-15.3,3.7
-14.79,-14.37,3.89
-15.89,-13.82,4.03
-18.87,-14.01,2.32
-21.11,-13.83,1.14
-23.84,-12.95,-0.02
-26.4,-10.92,-0.85
-32.14,-1.13,-4.4
-32.04,5.09,-7.66
-28.34,9.36,-11.63
-16.66,12.85,-17.1
,,
2.68,-5.75,0.36
2.74,-5.94,0.4
3.31,-6.45,0.67
3.89,-5.3,0.22
1.95,-4.18,1.99
2.02,-4.52,2.04
2.21,-4.91,2.11
-1.28,-4.07,0.63
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-2.16,-4.26,2.35
-3.01,-3.23,2.79
0.74,-7.21,1.71
0.87,-7.67,2.05
0.94,-7.77,2.96
0.94,-7.77,2.96
0.79,-7.32,3.66
-0.66,-7.75,4.93
-1.56,-8.45,5.27
-1.18,-8.7,6.19
-1.18,-8.7,6.19
-1.52,-9,7.22
-2.84,-10.96,7.81
-2.32,-12.42,7.24
-0.04,-12.52,6.33
-0.04,-12.52,6.33
0.57,-13.1,5.98
-0.23,-16.43,4.5
-0.59,-17.58,4.92
-1.39,-18.32,5.65
-1.39,-18.32,5.65
-2.42,-19.22,6.28
-6.82,-21.42,6.8
-8.37,-21.22,6.97
-13.5,-19.21,6.72
-13.5,-19.21,6.72
-15.84,-18.6,6.25
-22.87,-14.24,1.97
-24.48,-10.96,0.12
-24.69,-6.46,-2.15
-24.69,-6.46,-2.15
-23.42,-1.78,-5.83
-18.42,5.17,-12.48
-13.94,10.97,-11.85
-17.99,15.79,-7.43
-17.99,15.79,-7.43
,,
-1.82,-3.81,0.84
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-2.16,-4.26,2.35
-3.01,-3.23,2.79
0.74,-7.21,1.71
-0.67,-4.97,2.2
-0.82,-4.95,2.12
0.12,-5.25,2.12
0.12,-5.35,2.21
0.04,-5.31,2.35
0.19,-5.97,2.14
0.19,-6.46,2.04
0.27,-6.63,2.11
0.26,-6.76,2.17
1.15,-7.42,2.5
0.6,-8,2.55
0.22,-8.47,2.76
0.42,-9.8,3.42
0.49,-10.65,3.83
0.81,-11.8,4.18
1.98,-15.41,4.15
2.6,-17,4.09
3.16,-18.49,4.12
3.18,-19.87,4.06
2.02,-22.21,4.86
0.65,-23.45,5.75
-1.32,-25.29,7.07
-6.54,-25.59,10.16
-9.61,-25.16,10.88
-12.34,-24.46,11.14
-16.93,-24,9.36
-18.4,-23.66,7.56
-19.68,-22.91,5.77
-20.84,-21.9,3.63
-23.16,-17.17,-2.7
-22.98,-12.39,-5.78
-22,-7.04,-9.03
-17.68,0.03,-14.73
-13.8,1.2,-17.8
-13.03,0.99,-17.61
-20.32,11.14,-7.9
-26.58,15.33,-1.52
-32.2,12.68,5.81
-30,8.35,-3.54
-28.96,11.89,-4.64
-29.41,13.28,-3.13
,,
-1.88,-4.46,0.42
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-2.16,-4.26,2.35
-3.01,-3.23,2.79
0.74,-7.21,1.71
-0.67,-4.97,2.2
-0.82,-4.95,2.12
0.12,-5.25,2.12
0.12,-5.35,2.21
0.04,-5.31,2.35
0.19,-5.97,2.14
0.19,-6.46,2.04
0.27,-6.63,2.11
0.08,-6.79,2.58
0.55,-7.07,2.55
0.3,-7.31,2.53
0.44,-7.56,2.64
0.65,-7.99,3.12
0.51,-7.92,3.55
0.54,-7.85,4
0.47,-8.31,4.63
0.36,-8.38,4.89
0.4,-8.51,5.28
1.02,-9.73,5.67
1.69,-10.78,5.7
2.71,-12.39,5.61
3.51,-14.47,5.38
4.08,-19.06,4.89
3.14,-21.17,5.29
2.03,-24.11,6.11
-2.36,-27.4,8.05
-6.92,-25.08,8.53
-11.35,-22.59,9.52
-17.89,-21.01,9.83
-20.27,-22.47,8.52
-22.39,-23.21,6.49
-24.02,-22.1,3.48
-27.06,-13.49,-6.06
-26.01,-8.75,-11.23
-24.11,-3.44,-16.15
-18.96,5.43,-20.76
-17.11,6.51,-18.66
-17.01,8.68,-15.66
-20.25,9.03,0.98
-36.99,0.85,3.81
-28.12,5.65,-4.64
-21.92,4.39,-5.68
,,
-1.76,-5.83,-0.02
-1.2,-8.3,-0.32
-0.05,-8.48,3.08
-1.89,-5.78,3.2
-2.16,-4.26,2.35
-3.01,-3.23,2.79
0.74,-7.21,1.71
-0.67,-4.97,2.2
-0.82,-4.95,2.12
0.12,-5.25,2.12
0.12,-5.35,2.21
0.04,-5.31,2.35
0.19,-5.97,2.14
0.19,-6.46,2.04
0.27,-6.63,2.11
0.08,-6.79,2.58
-0.43,-4.82,3.76
-0.55,-5.02,3.67
-0.19,-5.3,3.71
-0.02,-5.53,3.69
1.2,-6.03,3.67
1.26,-6.15,3.6
1.01,-6.14,3.52
1.1,-6.42,3.83
0.57,-6.83,4.03
0.03,-7.16,4.06
-0.02,-7.1,4.45
0.07,-7.24,4.7
0.47,-7.09,4.97
0.12,-7.24,4.77
-0.07,-7.84,4.76
0.06,-7.94,4.89
-0.07,-8.03,5.01
-0.42,-8.91,5.28
-0.64,-9.33,5.47
-0.89,-9.9,5.73
-1.2,-11.29,6.14
-1.22,-11.98,6.11
-0.98,-12.74,5.86
-0.86,-13.67,5.41
-0.68,-15.92,4.02
