ax,ay,az
-1.76,0.23,-2.76
-0.99,0.48,-0.24
-2.14,0.95,-2.78
0.34,-1.25,-1.68
1.81,-0.93,3.16
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
3.71,-1.78,1.05
3.71,-1.78,1.05
3.71,-1.78,1.05
3.71,-1.78,1.05
3.78,-1.28,1.37
3.78,-1.28,1.37
3.78,-1.28,1.37
3.78,-1.28,1.37
3.78,-1.28,1.37
4.22,0.62,4.06
4.22,0.62,4.06
4.22,0.62,4.06
4.22,0.62,4.06
4.22,0.62,4.06
4.22,0.62,4.06
4.99,0.42,5.16
4.99,0.42,5.16
4.99,0.42,5.16
4.99,0.42,5.16
5.46,0.15,5.78
5.46,0.15,5.78
5.46,0.15,5.78
5.46,0.15,5.78
6.52,0.59,5.84
6.52,0.59,5.84
6.52,0.59,5.84
6.52,0.59,5.84
5.71,-2.1,7.83
5.71,-2.1,7.83
5.71,-2.1,7.83
5.71,-2.1,7.83
5.71,-2.1,7.83
2.83,-1.22,5.9
,,
-0.99,0.48,-0.24
-2.14,0.95,-2.78
0.34,-1.25,-1.68
1.81,-0.93,3.16
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
1.59,0.92,3.4
1.59,0.92,3.4
1.59,0.92,3.4
1.59,0.92,3.4
1.59,0.92,3.4
1.13,0.87,3.27
1.13,0.87,3.27
1.13,0.87,3.27
1.13,0.87,3.27
0.59,-0.7,2.87
0.59,-0.7,2.87
0.59,-0.7,2.87
0.59,-0.7,2.87
0.23,-1.53,2.9
0.23,-1.53,2.9
0.23,-1.53,2.9
-0.26,-2.53,2.66
-0.26,-2.53,2.66
-0.26,-2.53,2.66
-0.26,-2.53,2.66
-0.26,-2.53,2.66
-0.26,-2.53,2.66
-0.83,-2.63,-0.82
-0.83,-2.63,-0.82
-0.83,-2.63,-0.82
-0.83,-2.63,-0.82
-0.83,-2.63,-0.82
-0.55,-2.2,-3.11
-0.55,-2.2,-3.11
-0.55,-2.2,-3.11
-0.55,-2.2,-3.11
-0.55,-2.2,-3.11
-1.83,-1.58,-5.3
,,
-2.14,0.95,-2.78
0.34,-1.25,-1.68
1.81,-0.93,3.16
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
1.35,-2.95,-1.51
1.35,-2.95,-1.51
1.35,-2.95,-1.51
2.15,-2.08,-0.48
2.15,-2.08,-0.48
2.15,-2.08,-0.48
2.15,-2.08,-0.48
1.84,-1.69,0.35
1.84,-1.69,0.35
1.84,-1.69,0.35
1.84,-1.69,0.35
1.84,-1.69,0.35
1.52,0.24,2.35
1.52,0.24,2.35
1.52,0.24,2.35
1.52,0.24,2.35
1.52,0.24,2.35
1.52,0.24,2.35
2.62,2.94,4.18
2.62,2.94,4.18
2.62,2.94,4.18
2.62,2.94,4.18
4.07,3.33,3.51
4.07,3.33,3.51
4.07,3.33,3.51
4.47,0.88,4.2
4.47,0.88,4.2
4.47,0.88,4.2
4.47,0.88,4.2
5.17,-0.57,7.48
5.17,-0.57,7.48
5.17,-0.57,7.48
5.17,-0.57,7.48
,,
0.34,-1.25,-1.68
1.81,-0.93,3.16
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
1.95,1.59,4.04
1.95,1.59,4.04
1.95,1.59,4.04
0.13,1.17,3.81
0.13,1.17,3.81
0.13,1.17,3.81
0.13,1.17,3.81
0.13,1.17,3.81
-0.88,1.68,3.71
-0.88,1.68,3.71
-0.88,1.68,3.71
-0.88,1.68,3.71
-0.77,1.3,3.09
-0.77,1.3,3.09
-0.77,1.3,3.09
-0.77,1.3,3.09
-1.62,-0.93,2.06
-1.62,-0.93,2.06
-1.62,-0.93,2.06
-2.59,-1.42,1.94
-2.59,-1.42,1.94
-2.59,-1.42,1.94
-2.59,-1.42,1.94
-2.59,-1.42,1.94
-2.59,-1.42,1.94
-3.17,-0.62,0.53
-3.17,-0.62,0.53
-3.17,-0.62,0.53
-3.17,-0.62,0.53
-3.17,-0.62,0.53
-3.17,-0.62,0.53
-2.54,-1.75,-3.88
-2.54,-1.75,-3.88
,,
1.81,-0.93,3.16
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
1.19,-3.86,-2.62
1.19,-3.86,-2.62
1.65,-4.22,-1.54
1.65,-4.22,-1.54
1.65,-4.22,-1.54
1.65,-4.22,-1.54
1.8,-3.65,0.39
1.8,-3.65,0.39
1.8,-3.65,0.39
1.28,-0.87,2.41
1.28,-0.87,2.41
1.28,-0.87,2.41
1.28,-0.87,2.41
1.28,-0.87,2.41
1.28,-0.87,2.41
1.05,1.06,4.62
1.05,1.06,4.62
1.05,1.06,4.62
1.05,1.06,4.62
1.05,1.06,4.62
1.4,2.46,5.57
1.4,2.46,5.57
1.4,2.46,5.57
1.4,2.46,5.57
1.4,2.46,5.57
2.63,2.26,5.1
2.63,2.26,5.1
2.63,2.26,5.1
4.57,2.14,7.36
4.57,2.14,7.36
4.57,2.14,7.36
4.57,2.14,7.36
5.19,0.91,9.44
,,
1.47,0.79,0.53
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
6.98,0.2,8.08
-0.65,1.61,1.76
-0.65,1.61,1.76
-0.65,1.61,1.76
-0.65,1.61,1.76
-0.65,1.61,1.76
-0.95,0.61,0.57
-0.95,0.61,0.57
-0.95,0.61,0.57
-0.95,0.61,0.57
-0.95,0.61,0.57
-2.62,-1.18,-1.36
-2.62,-1.18,-1.36
-2.62,-1.18,-1.36
-2.62,-1.18,-1.36
-4.16,-0.44,-1.76
-4.16,-0.44,-1.76
-4.16,-0.44,-1.76
-4.16,-0.44,-1.76
-4.22,0.82,-3.38
-4.22,0.82,-3.38
-4.22,0.82,-3.38
-4.22,0.82,-3.38
-6.47,0.79,-6.07
-6.47,0.79,-6.07
-6.47,0.79,-6.07
-6.47,0.79,-6.07
-6.47,0.79,-6.07
-7.28,0.6,-6.83
-7.28,0.6,-6.83
-7.28,0.6,-6.83
-7.28,0.6,-6.83
-7.28,0.6,-6.83
-7.28,0.6,-6.83
,,
0.46,-1.39,-3.08
-2.01,-1.97,-2.43
-3.03,-0.76,-4.13
1.81,0.9,3.08
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
6.98,0.2,8.08
-4.47,-0.2,-4.45
3.34,-4.09,-0.98
3.34,-4.09,-0.98
3.34,-4.09,-0.98
3.34,-4.09,-0.98
3.4,-2.43,1.72
3.4,-2.43,1.72
3.4,-2.43,1.72
3.4,-2.43,1.72
2.66,-0.09,2.84
2.66,-0.09,2.84
2.66,-0.09,2.84
3.25,1.74,2.33
3.25,1.74,2.33
3.25,1.74,2.33
3.25,1.74,2.33
3.25,1.74,2.33
3.25,1.74,2.33
3.67,1.94,3.58
3.67,1.94,3.58
3.67,1.94,3.58
3.67,1.94,3.58
3.67,1.94,3.58
3.8,2.41,5.36
3.8,2.41,5.36
3.8,2.41,5.36
3.8,2.41,5.36
5.23,1.71,5.9
5.23,1.71,5.9
5.23,1.71,5.9
5.23,1.71,5.9
6.24,0.19,6.35
6.24,0.19,6.35
6.24,0.19,6.35
,,
1.14,-0.88,4
-3,-0.97,-2.29
-1.25,-2.43,-6.88
6.18,1.14,6.47
-1.9,-2.9,-7.8
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
6.98,0.2,8.08
-4.47,-0.2,-4.45
4.64,2.13,2.05
-2.43,0.8,-0.6
-1.71,-2.25,-3.36
5.75,0.85,5.87
-0.46,1.1,2.17
-0.46,1.1,2.17
-0.46,1.1,2.17
-0.46,1.1,2.17
-0.47,1.1,1.7
-0.47,1.1,1.7
-0.47,1.1,1.7
-0.47,1.1,1.7
-0.47,1.1,1.7
-1,0.69,1.1
-1,0.69,1.1
-1,0.69,1.1
-1,0.69,1.1
-1,0.69,1.1
-1.4,-0.32,0.49
-1.4,-0.32,0.49
-1.4,-0.32,0.49
-2.01,-0.74,-0.04
-2.01,-0.74,-0.04
-2.01,-0.74,-0.04
-2.01,-0.74,-0.04
-2.64,0.07,-0.69
-2.64,0.07,-0.69
-2.64,0.07,-0.69
-2.64,0.07,-0.69
-2.64,0.07,-0.69
-2.64,0.07,-0.69
-3,0.18,-4.78
-3,0.18,-4.78
-3,0.18,-4.78
-3,0.18,-4.78
-3,0.18,-4.78
-3,0.18,-4.78
,,
4.87,1.66,4.62
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
6.98,0.2,8.08
-4.47,-0.2,-4.45
4.64,2.13,2.05
-2.43,0.8,-0.6
-1.71,-2.25,-3.36
5.75,0.85,5.87
1.89,-0.5,2.96
1.04,0.54,1.46
-2.5,-0.27,-2.55
-0.19,-1.28,-2.15
4.5,0.7,5.29
-0.54,0.51,2.24
-0.54,0.51,2.24
-0.54,0.51,2.24
-0.63,0.69,1.69
-0.63,0.69,1.69
-0.63,0.69,1.69
-0.63,0.69,1.69
-0.57,1.01,1.2
-0.57,1.01,1.2
-0.57,1.01,1.2
-0.57,1.01,1.2
-0.57,1.01,1.2
-0.57,1.01,1.2
-0.8,0.69,1.07
-0.8,0.69,1.07
-0.8,0.69,1.07
-0.8,0.69,1.07
-0.8,0.69,1.07
-1.01,0.04,0.34
-1.01,0.04,0.34
-1.01,0.04,0.34
-1.01,0.04,0.34
-1.01,0.04,0.34
-0.52,0.4,-0.31
-0.52,0.4,-0.31
-0.52,0.4,-0.31
-0.67,-0.44,-1.36
-0.67,-0.44,-1.36
-0.67,-0.44,-1.36
-0.67,-0.44,-1.36
0.62,-0.95,-2.53
0.62,-0.95,-2.53
0.62,-0.95,-2.53
,,
-5.56,-0.85,-3.06
4.02,-0.4,4.72
-4.35,-1.69,-7.27
4.19,1.54,5.65
-4.71,0.47,-6.07
6.98,0.2,8.08
-4.47,-0.2,-4.45
4.64,2.13,2.05
-2.43,0.8,-0.6
-1.71,-2.25,-3.36
5.75,0.85,5.87
1.89,-0.5,2.96
1.04,0.54,1.46
-2.5,-0.27,-2.55
-0.19,-1.28,-2.15
4.5,0.7,5.29
5.09,-1.44,8.15
-0.77,-0.08,3.03
-0.77,-0.08,3.03
-0.77,-0.08,3.03
-0.55,-0.2,2.83
-0.55,-0.2,2.83
-0.55,-0.2,2.83
-0.55,-0.2,2.83
-0.55,-0.2,2.83
-0.55,-0.2,2.83
0.81,0.98,2.45
0.81,0.98,2.45
0.81,0.98,2.45
0.81,0.98,2.45
0.21,0.93,1.66
0.21,0.93,1.66
0.21,0.93,1.66
0.21,0.93,1.66
-0.67,0.83,0.79
-0.67,0.83,0.79
-0.67,0.83,0.79
-1.13,1.64,0.62
-1.13,1.64,0.62
-1.13,1.64,0.62
-1.13,1.64,0.62
-1.13,1.64,0.62
-1.13,1.64,0.62
-0.31,0.96,-0.86
-0.31,0.96,-0.86
-0.31,0.96,-0.86
-0.31,0.96,-0.86
-0.31,0.96,-0.86
-0.66,-1.36,-1.98
-0.66,-1.36,-1.98
,,
-0.35,0.63,-1.95
-0.79,-1.07,-1.79
-0.41,0.98,0.28
0.88,0.48,1.31
-0.12,-0.1,0.31
0.71,0.22,0.1
0.2,0.62,1.15
1.68,-0.24,1.85
-3.35,-0.81,-4.65
-2.15,-1.43,-4.58
1.21,1.11,5.56
4.29,-0.22,0.94
-1.56,-0.85,0.12
-4.84,1.2,-2.73
1.99,0.43,2.1
3.34,-0.22,4.21
-8.68,-0.36,-7.05
1.55,-1.25,-4.69
1.55,-1.25,-4.69
2.64,-2.74,0.33
2.64,-2.74,0.33
2.64,-2.74,0.33
4.14,-0.39,3.7
4.14,-0.39,3.7
4.14,-0.39,3.7
4.14,-0.39,3.7
5.21,0.97,5.87
5.21,0.97,5.87
5.21,0.97,5.87
5.21,0.97,5.87
5.21,0.97,5.87
5.21,0.97,5.87
8.23,-4.63,21.45
8.23,-4.63,21.45
8.23,-4.63,21.45
8.23,-4.63,21.45
8.23,-4.63,21.45
9.37,0.3,19.32
9.37,0.3,19.32
9.37,0.3,19.32
9.37,0.3,19.32
11.83,-0.74,12.7
11.83,-0.74,12.7
11.83,-0.74,12.7
11.83,-0.74,12.7
8.02,0.29,6.76
8.02,0.29,6.76
8.02,0.29,6.76
8.02,0.29,6.76
6.79,0.58,5.31
,,
-0.79,-1.07,-1.79
-0.41,0.98,0.28
0.88,0.48,1.31
-0.12,-0.1,0.31
0.71,0.22,0.1
0.2,0.62,1.15
1.68,-0.24,1.85
-3.35,-0.81,-4.65
-2.15,-1.43,-4.58
1.21,1.11,5.56
4.29,-0.22,0.94
-1.56,-0.85,0.12
-4.84,1.2,-2.73
1.99,0.43,2.1
3.34,-0.22,4.21
-8.68,-0.36,-7.05
-4.45,-1.34,-3.64
1.09,-0.49,-1
1.09,-0.49,-1
1.09,-0.49,-1
1.09,-0.49,-1
1.09,-0.49,-1
2.02,-0.01,-1.18
2.02,-0.01,-1.18
2.02,-0.01,-1.18
2.02,-0.01,-1.18
2.02,-0.01,-1.18
2.3,0.66,2.75
2.3,0.66,2.75
2.3,0.66,2.75
2.3,0.66,2.75
3.16,1.03,3.07
3.16,1.03,3.07
3.16,1.03,3.07
3.16,1.03,3.07
4.55,3,1.15
4.55,3,1.15
4.55,3,1.15
4.55,3,1.15
4.49,0.1,1.54
4.49,0.1,1.54
4.49,0.1,1.54
4.49,0.1,1.54
4.49,0.1,1.54
4.49,0.1,1.54
4.98,1.38,3.56
4.98,1.38,3.56
4.98,1.38,3.56
4.98,1.38,3.56
4.98,1.38,3.56
,,
1.21,1.11,5.56
4.29,-0.22,0.94
-1.56,-0.85,0.12
-4.84,1.2,-2.73
1.99,0.43,2.1
3.34,-0.22,4.21
-8.68,-0.36,-7.05
-4.45,-1.34,-3.64
2.66,0.82,2.84
-1.32,1.01,0.64
-0.62,-0.44,-1.5
-1.06,-0.45,-1.09
1.67,-1.57,-1.38
0.04,0.34,1.04
1.07,0.75,2.78
1.06,-1.87,0.61
-6.58,0.24,-6.74
-2.33,1.44,1.04
-2.33,1.44,1.04
-2.33,1.44,1.04
-2.33,1.44,1.04
-0.91,0.53,1.53
-0.91,0.53,1.53
-0.91,0.53,1.53
-0.91,0.53,1.53
-0.91,0.53,1.53
-0.91,0.53,1.53
0.78,-1.33,0.05
0.78,-1.33,0.05
0.78,-1.33,0.05
0.78,-1.33,0.05
0.78,-1.33,0.05
1.19,-0.85,2.65
1.19,-0.85,2.65
1.19,-0.85,2.65
1.19,-0.85,2.65
1.47,0.23,4.96
1.47,0.23,4.96
1.47,0.23,4.96
1.47,0.23,4.96
3.93,0.9,5.14
3.93,0.9,5.14
3.93,0.9,5.14
3.93,0.9,5.14
5.16,-1.2,3.95
5.16,-1.2,3.95
5.16,-1.2,3.95
5.16,-1.2,3.95
5.16,-1.2,3.95
5.94,0.47,5
,,
-1.32,1.01,0.64
-0.62,-0.44,-1.5
-1.06,-0.45,-1.09
1.67,-1.57,-1.38
0.04,0.34,1.04
1.07,0.75,2.78
1.06,-1.87,0.61
-6.58,0.24,-6.74
-0.2,-2.54,-3.89
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
3.67,-1.15,5.88
3.67,-1.15,5.88
1.83,-1.24,6.2
1.83,-1.24,6.2
1.83,-1.24,6.2
1.83,-1.24,6.2
2.94,0.22,5.38
2.94,0.22,5.38
2.94,0.22,5.38
2.31,-1.27,3.72
2.31,-1.27,3.72
2.31,-1.27,3.72
2.31,-1.27,3.72
2.31,-1.27,3.72
2.31,-1.27,3.72
1,-3.92,1.71
1,-3.92,1.71
1,-3.92,1.71
1,-3.92,1.71
1,-3.92,1.71
1,-3.92,1.71
1,-0.42,0.54
1,-0.42,0.54
1,-0.42,0.54
1,-0.42,0.54
-0.14,-0.14,-1.38
-0.14,-0.14,-1.38
-0.14,-0.14,-1.38
-1.58,-1.81,-2.81
-1.58,-1.81,-2.81
-1.58,-1.81,-2.81
-1.58,-1.81,-2.81
-6.79,-1.77,-3.69
,,
-0.62,-0.44,-1.5
-1.06,-0.45,-1.09
1.67,-1.57,-1.38
0.04,0.34,1.04
1.07,0.75,2.78
1.06,-1.87,0.61
-6.58,0.24,-6.74
-0.2,-2.54,-3.89
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
-0.34,-0.56,3.77
-0.34,-0.56,3.77
-0.34,-0.56,3.77
-0.34,-0.56,3.77
-0.34,-0.56,3.77
1.12,-0.41,2.94
1.12,-0.41,2.94
1.12,-0.41,2.94
1.12,-0.41,2.94
1.12,-0.41,2.94
1.42,0.1,1.57
1.42,0.1,1.57
1.42,0.1,1.57
1.42,0.1,1.57
1.99,0.59,1.2
1.99,0.59,1.2
1.99,0.59,1.2
1.99,0.59,1.2
1.05,0.37,1.44
1.05,0.37,1.44
1.05,0.37,1.44
1.05,0.37,1.44
-0.93,0.81,2.01
-0.93,0.81,2.01
-0.93,0.81,2.01
-0.93,0.81,2.01
-0.93,0.81,2.01
-0.93,0.81,2.01
-2.68,-2.55,-0.03
-2.68,-2.55,-0.03
-2.68,-2.55,-0.03
-2.68,-2.55,-0.03
-2.68,-2.55,-0.03
,,
1.67,-1.57,-1.38
0.04,0.34,1.04
1.07,0.75,2.78
1.06,-1.87,0.61
-6.58,0.24,-6.74
-0.2,-2.54,-3.89
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
1.73,-0.29,1.18
1.73,-0.29,1.18
1.73,-0.29,1.18
1.72,1.27,2.82
1.72,1.27,2.82
1.72,1.27,2.82
1.72,1.27,2.82
5.04,2.12,3.95
5.04,2.12,3.95
5.04,2.12,3.95
5.04,2.12,3.95
4.93,0.83,3.31
4.93,0.83,3.31
4.93,0.83,3.31
4.93,0.83,3.31
4.93,0.83,3.31
4.93,0.83,3.31
5.55,0.92,4.3
5.55,0.92,4.3
5.55,0.92,4.3
5.55,0.92,4.3
5.55,0.92,4.3
6.78,-0.88,8.63
6.78,-0.88,8.63
6.78,-0.88,8.63
6.78,-0.88,8.63
7.04,-1.66,10.57
7.04,-1.66,10.57
7.04,-1.66,10.57
7.04,-1.66,10.57
4.8,-0.73,9.39
4.8,-0.73,9.39
4.8,-0.73,9.39
,,
0.04,0.34,1.04
1.07,0.75,2.78
1.06,-1.87,0.61
-6.58,0.24,-6.74
-0.2,-2.54,-3.89
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
5.87,2.25,3.74
2.46,0.92,3.23
0.87,0.2,2.02
0.87,0.2,2.02
0.87,0.2,2.02
0.87,0.2,2.02
0.87,0.2,2.02
-0.28,0.92,2.62
-0.28,0.92,2.62
-0.28,0.92,2.62
-0.28,0.92,2.62
-0.28,0.92,2.62
-0.28,0.92,2.62
-0.92,1.85,2.52
-0.92,1.85,2.52
-0.92,1.85,2.52
-0.92,1.85,2.52
-0.56,1.79,1.32
-0.56,1.79,1.32
-0.56,1.79,1.32
-1.93,0.27,0.16
-1.93,0.27,0.16
-1.93,0.27,0.16
-1.93,0.27,0.16
-3.18,-0.87,-0.19
-3.18,-0.87,-0.19
-3.18,-0.87,-0.19
-3.18,-0.87,-0.19
-3.18,-0.87,-0.19
-3.18,-0.87,-0.19
-3.56,-0.65,-1.18
-3.56,-0.65,-1.18
-3.56,-0.65,-1.18
-3.56,-0.65,-1.18
,,
1.06,-1.87,0.61
-6.58,0.24,-6.74
-0.2,-2.54,-3.89
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
5.87,2.25,3.74
0.45,1.72,3.17
-7.29,-0.21,-7.38
3.41,-0.56,-0.38
3.16,-0.66,6.06
3.16,-0.66,6.06
3.16,-0.66,6.06
4.76,-0.1,8.05
4.76,-0.1,8.05
4.76,-0.1,8.05
4.76,-0.1,8.05
5.49,2.77,7.44
5.49,2.77,7.44
5.49,2.77,7.44
5.49,2.77,7.44
6.37,0.5,9.78
6.37,0.5,9.78
6.37,0.5,9.78
6.37,0.5,9.78
6.37,0.5,9.78
6.37,0.5,9.78
6.92,-0.76,11.58
6.92,-0.76,11.58
6.92,-0.76,11.58
6.92,-0.76,11.58
6.92,-0.76,11.58
4.59,-1.13,11.18
4.59,-1.13,11.18
4.59,-1.13,11.18
4.59,-1.13,11.18
5.15,1.53,3.77
5.15,1.53,3.77
5.15,1.53,3.77
5.15,1.53,3.77
5.54,1.32,2.81
5.54,1.32,2.81
,,
-0.39,0.93,-1.26
0.67,-0.04,1.6
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
5.87,2.25,3.74
0.45,1.72,3.17
-7.29,-0.21,-7.38
4.71,1.68,2.05
-3.09,0.25,-1.77
-2.04,-1.71,-6.45
4.83,-0.92,9.82
4.83,-0.92,9.82
4.83,-0.92,9.82
4.83,-0.92,9.82
4.83,-0.92,9.82
4.83,-0.92,9.82
2.53,0.67,6.75
2.53,0.67,6.75
2.53,0.67,6.75
2.53,0.67,6.75
2.53,0.67,6.75
4.57,0.85,2.67
4.57,0.85,2.67
4.57,0.85,2.67
4.57,0.85,2.67
4.57,0.85,2.67
4.33,0.74,2.48
4.33,0.74,2.48
4.33,0.74,2.48
3.36,0.07,3.38
3.36,0.07,3.38
3.36,0.07,3.38
3.36,0.07,3.38
1.94,0.62,3.05
1.94,0.62,3.05
1.94,0.62,3.05
1.94,0.62,3.05
1.94,0.62,3.05
1.94,0.62,3.05
1.97,0.06,2.68
1.97,0.06,2.68
1.97,0.06,2.68
1.97,0.06,2.68
,,
0.65,0.53,-0.58
1.54,0.48,3.11
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
5.87,2.25,3.74
0.45,1.72,3.17
-7.29,-0.21,-7.38
4.71,1.68,2.05
-3.09,0.25,-1.77
-2.04,-1.71,-6.45
0.94,1.03,2.83
-5.52,-1.18,-5.5
0.99,-3.31,0.3
0.99,-3.31,0.3
0.99,-3.31,0.3
0.99,-3.31,0.3
2.63,-1.07,-0.48
2.63,-1.07,-0.48
2.63,-1.07,-0.48
2.63,-1.07,-0.48
3.36,0.51,-0.21
3.36,0.51,-0.21
3.36,0.51,-0.21
3.36,0.51,-0.21
1.45,-0.1,3.13
1.45,-0.1,3.13
1.45,-0.1,3.13
1.45,-0.1,3.13
1.45,-0.1,3.13
3.42,0.73,3.69
3.42,0.73,3.69
3.42,0.73,3.69
3.42,0.73,3.69
3.42,0.73,3.69
3.42,0.73,3.69
5.55,2.64,1.69
5.55,2.64,1.69
5.55,2.64,1.69
5.55,2.64,1.69
4.88,0.24,3.41
4.88,0.24,3.41
4.88,0.24,3.41
4.88,0.24,3.41
5.58,-0.31,6.2
5.58,-0.31,6.2
,,
1.03,-0.76,0.16
-1.84,-0.97,-2.1
-3.49,0.82,-3.89
6.81,0.28,3.74
5.37,1.75,8.84
0.71,0.06,1.82
-5.88,-0.28,-7.22
5.87,2.25,3.74
0.45,1.72,3.17
-7.29,-0.21,-7.38
4.71,1.68,2.05
-3.09,0.25,-1.77
-2.04,-1.71,-6.45
0.94,1.03,2.83
-5.52,-1.18,-5.5
-1.15,-3,-2.33
2.35,2.55,5.07
-0.95,0.84,0.19
-1.91,0.21,-0.33
-1.91,0.21,-0.33
-1.91,0.21,-0.33
-1.91,0.21,-0.33
-1.91,0.21,-0.33
-1.91,0.21,-0.33
-2.88,0.08,-0.76
-2.88,0.08,-0.76
-2.88,0.08,-0.76
-2.88,0.08,-0.76
-2.88,0.08,-0.76
-2.93,0.82,-1.79
-2.93,0.82,-1.79
-2.93,0.82,-1.79
-2.93,0.82,-1.79
-4.5,-0.81,-4.54
-4.5,-0.81,-4.54
-4.5,-0.81,-4.54
-4.5,-0.81,-4.54
-5.49,-1.22,-5.18
-5.49,-1.22,-5.18
-5.49,-1.22,-5.18
-5.49,-1.22,-5.18
-5.73,-1.25,-6.11
-5.73,-1.25,-6.11
-5.73,-1.25,-6.11
-5.73,-1.25,-6.11
-5.73,-1.25,-6.11
-2.87,-2.39,-5.9
-2.87,-2.39,-5.9
-2.87,-2.39,-5.9
-2.87,-2.39,-5.9
,,
-7.29,-0.21,-7.38
4.71,1.68,2.05
-3.09,0.25,-1.77
-2.04,-1.71,-6.45
0.94,1.03,2.83
-5.52,-1.18,-5.5
-1.15,-3,-2.33
2.35,2.55,5.07
-1.46,0.91,0.82
-3.68,0.58,-2.46
3.67,0.22,3.41
-1.19,0.31,0.39
0.32,-1.05,-0.29
